Id,OrderAt,StoreId,UserId
d71b0b0f-0c28-4987-a7bf-b1b7b637b2fd,2023-12-31 23:11:36,2063dac6-5928-4a3a-bda2-60eac51701d5,4a69f735-f996-4e2c-83d3-b163981dcf70
c3251b87-535e-428c-a9c0-ae80979a5b23,2023-01-17 02:22:03,3a172ac0-5d58-4f34-8def-b8a83fda7ce3,3f39ef7b-c803-47fb-a7d8-3450384b1971
30504cac-1234-4c7d-815b-95435c7dc4a6,2023-11-20 15:24:08,17ff40f0-0131-4852-8fed-e8c0f1405ca4,ec5871e7-c835-476a-ac6a-cf8be455720f
8d887e22-5ddf-4c7e-b0c9-ac15840dc994,2023-04-06 21:07:47,df92b7cc-de5e-4b14-b1fd-06c372bb7cf5,2cfff665-ad32-4829-911d-79d9b15f1229
9f585a08-b4c1-476f-aeaf-6cc59665ac49,2023-03-30 09:38:58,eb4f5966-da3d-44bb-b180-648c9207120c,36c90b4d-3ca8-4721-a351-24892a4f6f64
75ee6b4c-ab30-48bd-bc7d-294b7e5ce9c8,2023-05-04 06:56:15,8ba0226d-abbe-4e79-9888-8b4f66974ab5,ada91a6b-ea67-4fdf-b3a0-e0338d5fe7bd
1bc81ca8-3432-4f74-afac-9f9804bf2b6f,2023-02-10 23:60:30,61c8edfc-18df-4737-a4f0-5654b7e8263f,e6a67f94-c567-4678-9e42-9f4fae4a409f
71eac14f-0789-4111-87a0-f04b3c1b49e6,2023-05-11 09:04:13,88142111-0bb5-4b09-a7cf-d507e0ee7db1,438bcbb8-fdd1-4981-bb49-66daa130d119
7063e94f-1b2b-42fc-8b87-e8b032cd1173,2023-10-17 03:15:58,f5bba2e8-b174-4ee7-bc7a-0cf323e6be55,f75e15f2-1169-4ec2-a727-7e6e53858b32
a1d68a46-456d-40e1-a77d-82aa2b887441,2023-02-21 15:10:23,629201de-d21d-4f59-8b0d-25117db49a14,a5f770b3-6a8a-4e1e-97c5-34d4ed406d9a
43318530-4435-430c-af55-6f2eeea26f14,2023-12-27 09:27:52,36b3ca20-5446-4d92-adbc-6028255d5a49,22a8be9d-6200-4a1c-98b6-c38c33d83684
b6ac9845-6e57-4db0-ab68-48073a5aa0f9,2023-01-03 07:53:17,adda67a4-be69-496c-abb9-f0c000cf431d,91ec40e6-e74f-438f-9797-f877d05b42fc
b1030da5-cd7c-4c4c-96f9-c3fed6828d6e,2023-06-15 04:44:32,b75e3d15-ef1d-411d-bd16-add482a3369e,f094d0ce-c3a4-4fdb-aabb-3a78b57fb3ab
db1edabc-67f2-486e-92ce-ccd8fbfc0604,2023-12-07 02:29:26,ea9bdd51-087e-4df8-b22d-8242a7257c9e,e94347a5-6422-476d-b537-c82e18ceab23
5bfa4603-387e-41df-a8bd-7e9601c48d81,2023-09-14 17:13:19,e464efed-7afb-40f6-82b8-d0b146f123bc,a89c044f-ac72-4884-9805-7d57175d87ab
8bb6dff1-c19a-4513-bca2-414313b9f654,2023-03-30 23:37:54,24359422-fa86-4c37-91c6-666926ec7304,04d256b7-511c-4da8-9285-c754d7893359
27601308-c5cb-4967-9f68-cc48107f49a8,2023-11-21 01:37:16,49b1659f-6178-41c1-b56a-d252d8c8bd6b,221659af-be72-4bf1-a825-fe9100a97096
e157a94b-8779-4e17-a35e-e6c2f12e9710,2023-07-20 00:10:56,2a2c077d-91ae-41b0-b40d-35f51d824f3e,61da2175-c9dd-4b08-89bc-60d83e11f501
1fc8f96e-6153-4d50-badc-b273d3fdf5bd,2023-07-16 15:52:38,aa35811f-d2a6-4d9f-916b-3fe911e60ef5,9442b2d2-03dc-4c08-b458-2de9a0bec549
5505640d-3639-4580-ad42-b6c0a06df286,2023-02-24 17:05:22,1ab85c85-342d-44b0-8b75-e815c6c08dc2,59a69a4f-3405-467e-93d1-6466e421c844
c18eb9b0-0c1f-4319-9ad1-ce7aa8b3b0fc,2023-01-26 05:07:17,cb86958d-5fae-470a-891c-2364562ef7df,d09c4bec-aa4c-4c26-b6d0-ffaee8ec2fa2
1b6c4adf-b8d7-461d-9709-5a2a04c5c0db,2023-07-14 17:00:52,c532cf33-f2f9-445b-9772-81200fd76e0f,3a000cfe-85bf-4ed5-8f1d-9bf2f4c7b463
3be89b11-d0d8-4c0c-972b-28b0e7b46b4f,2023-01-32 21:48:12,c7674a82-8e34-457c-89cf-8310bea30a0a,4ea54b8b-5ad4-4164-abe7-55c2fc44b1c1
