Id,Name,Type,Address
ca04879d-6ecb-4599-aa08-8ce919501b36,투썸플레이스  울릉군6호점,투썸플레이스,경상남도 울릉군 29로 15
75887ea1-2764-4a46-a15c-764ac23eae63,투썸플레이스 남양주시7호점,투썸플레이스,경기도 남양주시 62길 23
4aba74e3-7b6b-4b07-ab97-c42730324cff,  메가커피  안성시2호점,  메가커피,경기도 안성시 78로 67
68ef5c12-2e26-438e-8fc0-05ddeaa91292,  탐앤탐스   남구4호점,  탐앤탐스,대전시 남구 81길 92
1300dc4a-833b-4bbf-9b47-ef56992fd963,   이디야  연수구5호점,   이디야,대구시 연수구 28로 46
7529b6b6-fb08-4331-ac57-bbe5cf1feff6,투썸플레이스   중구8호점,투썸플레이스,울산시 중구 58로 69
1abad00a-4cc1-420f-91f0-3805049f03cc,   커피빈 서귀포시1호점,   커피빈,제주도 서귀포시 99로 35
be122ed4-1529-4595-924e-5f3fec21e7f2,투썸플레이스  순천시5호점,투썸플레이스,경상북도 순천시 21길 07
4eeef761-2565-43ce-9331-211a16c13e52,  메가커피  세종시3호점,  메가커피,세종시 세종시 56로 94
6a549038-22f2-494e-8721-efdba33b4e49,   이디야  양양군4호점,   이디야,충청북도 양양군 46로 56
316a3d21-c78c-4eee-8746-ed61175b7d98,  메가커피  하동군3호점,  메가커피,강원도 하동군 63길 71
a4676aed-dd98-4817-a4fb-4924d49fc6d0,투썸플레이스  인제군8호점,투썸플레이스,충청북도 인제군 20로 50
261a531c-41b7-4dc0-9294-afc820011a23,   이디야  춘천시8호점,   이디야,충청북도 춘천시 92로 04
91477a44-5a07-4878-8e2d-765a7ade8190,  탐앤탐스  함평군3호점,  탐앤탐스,경상북도 함평군 94로 35
9e4574d5-fdad-40c6-93e1-7fc1fa83b2d4,  메가커피  과천시6호점,  메가커피,경기도 과천시 08로 59
8a5a5806-81fc-4b4e-9a3e-36ccd0ca208d,  메가커피  영도구5호점,  메가커피,부산시 영도구 98로 59
13615bdc-25c9-48b9-9eff-5e39640288c3,  탐앤탐스  함양군6호점,  탐앤탐스,강원도 함양군 04길 03
675a7b67-c076-43d0-adc4-fd145985c8eb,   커피빈  관악구9호점,   커피빈,서울시 관악구 18길 97
30b0b22a-c818-4fd0-8f5c-558212189e1b,  스타벅스  사하구5호점,  스타벅스,부산시 사하구 23로 49
5f5f1027-dc99-44b7-94f7-07878124a129,   이디야  충주시5호점,   이디야,충청남도 충주시 03길 72
7a415401-abd7-44f4-91e0-a43063468bf7,   이디야  제천시9호점,   이디야,충청남도 제천시 63로 88
7af8f87d-da88-440b-9195-e5cf01d1033b,   이디야  함양군5호점,   이디야,강원도 함양군 54로 62
7981f78b-4a7b-4a82-863c-77b04d193b3e,  메가커피  강화군6호점,  메가커피,대구시 강화군 20길 88
f8299354-131e-4626-8adf-a186785566e4,  메가커피  합천군7호점,  메가커피,강원도 합천군 54길 19
77b49bb3-7b0d-4773-84ba-f6748e7677a6,   커피빈   남구9호점,   커피빈,울산시 남구 77길 74
3d9eb9f1-f221-44ab-b65d-56ead8b96065,   커피빈  전주시8호점,   커피빈,전라남도 전주시 61로 07
96f3f41a-743e-401d-bac5-af3891e495ea,투썸플레이스   동구1호점,투썸플레이스,인천시 동구 31로 73
bdae4847-b1ab-4c69-8842-32721fa85259,  스타벅스  남해군7호점,  스타벅스,강원도 남해군 37길 34
f954e3c6-9fd7-4817-9d82-6c80201f7a91,   이디야  영덕군3호점,   이디야,경상남도 영덕군 98로 93
d5b1facc-0843-4bf6-a7db-155b5f3487f8,   이디야  영양군4호점,   이디야,경상남도 영양군 35로 60
ed541d4f-7d64-4ec1-a6d4-8d403ca81ebc,   이디야  여주시8호점,   이디야,경기도 여주시 85길 99
502bfcfd-627e-4f71-be87-cab70271f999,  스타벅스  태백시3호점,  스타벅스,충청북도 태백시 11길 28
258db67d-e500-4f40-a8cb-5ac494bb7760,  메가커피   중구9호점,  메가커피,대구시 중구 73길 21
252f4957-4598-406c-84e5-65353ef4bcc4,  탐앤탐스  유성구7호점,  탐앤탐스,광주시 유성구 55로 54
8c696085-b404-4e30-8486-24cb87e02a46,   이디야  고흥군5호점,   이디야,경상북도 고흥군 33로 14
26830fca-fe71-4a68-add8-2794a7c39f7e,  탐앤탐스  세종시3호점,  탐앤탐스,세종시 세종시 73로 46
7df2d585-455a-46b6-a0e0-65137f739c1d,  메가커피   동구3호점,  메가커피,대구시 동구 52로 90
382e5b7e-5991-402c-a4b5-2ad2bdd6bfaf,  탐앤탐스   북구6호점,  탐앤탐스,울산시 북구 55길 88
6610899b-ec42-402a-b4b1-5def6e1e05e0,   이디야  과천시5호점,   이디야,경기도 과천시 21로 06
8f08110f-c99e-4533-8100-4b1518d49175,  메가커피  태백시4호점,  메가커피,충청북도 태백시 21로 33
c917defa-92e8-431c-9557-f68571953578,투썸플레이스   서구7호점,투썸플레이스,인천시 서구 28로 74
5659f3db-14fc-428a-9895-0935b8c79015,투썸플레이스  영도구7호점,투썸플레이스,부산시 영도구 61로 39
0b34c5c9-503b-41c2-b638-f7b6c43aa3f4,   커피빈  계양구1호점,   커피빈,대구시 계양구 80길 98
53414ccf-8d8b-456d-ab4a-49f2f1808fdf,투썸플레이스  세종시4호점,투썸플레이스,세종시 세종시 20로 88
34714803-4284-45b8-9cd6-60fb55c93d90,   이디야 동대문구1호점,   이디야,서울시 동대문구 56길 34
6e4ed3d3-d892-4c61-b129-0a2151a5d8ad,   커피빈   남구8호점,   커피빈,대전시 남구 55길 79
9fbdc3a8-0598-45c2-bed2-d4bb3dfb3c80,  메가커피  화성시6호점,  메가커피,경기도 화성시 73길 86
3bfbe37a-72fb-4e24-97cb-1f6b65256db9,   이디야  세종시7호점,   이디야,세종시 세종시 59길 88
2570da38-cbf9-4724-8312-bffbf93f1a35,  스타벅스   북구4호점,  스타벅스,인천시 북구 37로 83
bd52127f-309d-413f-89ba-9add65a64cec,  탐앤탐스   동구8호점,  탐앤탐스,광주시 동구 13로 85
0662b00b-fa7d-4154-999b-0bfba7cce7eb,투썸플레이스   동구4호점,투썸플레이스,대전시 동구 97로 46
bca8ebe3-f105-468a-b6aa-32e21f401c36,  탐앤탐스  남동구6호점,  탐앤탐스,대구시 남동구 83로 29
f69767cf-f569-4188-b594-73150bb91586,   커피빈  금산군2호점,   커피빈,전라북도 금산군 49로 34
b57837b8-c8be-41c1-8f0f-9ea5fe05f040,  메가커피  진천군6호점,  메가커피,충청남도 진천군 52로 46
6979f372-861b-4bf6-b99e-3adafb0eb2f9,투썸플레이스  구로구9호점,투썸플레이스,서울시 구로구 13길 44
59b5a338-52e1-4640-9805-778329708378,  메가커피   북구4호점,  메가커피,울산시 북구 94길 33
92635594-fb36-400f-b3cc-e096b5c3d2bb,   커피빈   동구9호점,   커피빈,대전시 동구 30길 61
d19f4c80-0a66-4c12-8a60-c7e3e931c2c3,  메가커피   동구7호점,  메가커피,대구시 동구 99길 98
c7576f3c-26c1-4a6e-9611-47c5a887a528,  스타벅스  달서구5호점,  스타벅스,인천시 달서구 38로 54
03c63e26-3672-4cfb-a46f-d0380d92bc7e,투썸플레이스   중구7호점,투썸플레이스,인천시 중구 01길 61
272ddf22-9cb2-47bc-88d9-a99113f3e199,   커피빈  제주시4호점,   커피빈,제주도 제주시 75로 33
cb09b0b0-4427-4219-85b6-8e07a04b346d,투썸플레이스   서구8호점,투썸플레이스,대전시 서구 43길 84
d19a6677-fc1b-4b00-9df8-4b2183d6e644,   이디야   동구8호점,   이디야,인천시 동구 29길 03
a543b886-cfa0-4669-b694-4b40808933eb,  스타벅스   동구9호점,  스타벅스,인천시 동구 19길 15
702416b9-2e4e-4312-938a-33e75c980c25,투썸플레이스  오산시6호점,투썸플레이스,경기도 오산시 10길 58
c24567ea-1707-45bf-84fe-e7037d9767eb,  메가커피  유성구4호점,  메가커피,광주시 유성구 84로 91
b576256c-1764-42d7-9115-2f77e92f3bba,   이디야  거제시5호점,   이디야,강원도 거제시 07길 77
d18ddb28-0ca7-4a53-89f6-c1aecdcbedf3,투썸플레이스  원주시9호점,투썸플레이스,충청북도 원주시 63로 46
dded292e-5c3f-4c9e-b5f0-45caa45008f9,  메가커피  목포시7호점,  메가커피,경상북도 목포시 70로 72
1d1b5d3e-d112-489f-b70e-9b4d009f5292,  스타벅스  유성구7호점,  스타벅스,광주시 유성구 14로 03
