ID,Name,Type,Address
a2a7fc57-4093-4a5d-8afc-0805c812feda,  탐앤탐스 서귀포시9호점,  탐앤탐스, 제주도 서귀포시 35로 13
88e2d618-51ba-44da-a65f-7625f82f0391,   커피빈  사천시4호점,   커피빈, 강원도  사천시 51길  3
4e2fdd78-d583-4537-9ed7-9cbea61c51b1,   이디야  군산시9호점,   이디야,전라남도  군산시 28길 59
bb3ef7c7-ab1d-4749-bbf6-d3076800de91,  탐앤탐스  제주시6호점,  탐앤탐스, 제주도  제주시 71로 60
0fcf6cc2-1d99-4663-97db-10563968f47b,  메가커피  군포시2호점,  메가커피, 경기도  군포시 85길 69
abe9ac81-37e3-40ef-a61b-41de630d8754,   이디야  화천군8호점,   이디야,충청북도  화천군 27길 20
c554f674-5165-42c6-b479-42c13ba4afc1,   이디야 서귀포시5호점,   이디야, 제주도 서귀포시 43길 81
83f4bc60-7450-41b9-bd6d-5b8a54b4b3c5,  메가커피  포천시3호점,  메가커피, 경기도  포천시 62길 33
1c4b945b-5203-47c1-99d7-550bce92bfa9,   커피빈   동구8호점,   커피빈, 울산시   동구 95길 12
80604f87-f1b9-4dd1-b5c6-efc8fcf08bd8,   커피빈  김제시6호점,   커피빈,전라남도  김제시 99로 18
76d0af66-621c-49ce-8185-61b7c2a28a29,  메가커피   남구6호점,  메가커피, 인천시   남구 98로 37
b9518ad6-637c-48c6-8ca3-3846f74feaea,  메가커피  계양구1호점,  메가커피, 대구시  계양구 40로 29
3fbfe193-9c0a-4b71-9a0b-b5f8ebface32,  메가커피  의왕시2호점,  메가커피, 경기도  의왕시 31길  2
af1ba649-4895-41b2-87e3-4c5381990bb6,  메가커피  광진구8호점,  메가커피, 서울시  광진구 94로 25
4f51f07c-ee6a-449e-acc8-2c34829f84e7,투썸플레이스  순천시9호점,투썸플레이스,경상북도  순천시 76길 66
03b03258-83fa-4b9e-89d4-79e69ec8d522,  메가커피  원주시2호점,  메가커피,충청북도  원주시 23로 44
c21ff864-0e5b-4418-8a9a-16ad51f4577a,투썸플레이스  양양군6호점,투썸플레이스,충청북도  양양군 79길  5
4628445f-b470-4e03-a741-55fc0f8a3e8c,   커피빈  함평군1호점,   커피빈,경상북도  함평군 48길 98
fc974836-354a-4e2b-b63c-473a210d3ad7,   커피빈   중구1호점,   커피빈, 대구시   중구 19길  9
ab9c1329-6a04-471b-9165-a979114600fa,  메가커피  홍성군4호점,  메가커피,전라북도  홍성군 88길 87
9f274c79-a2c7-4abf-81e1-b60314f3f8a2,   커피빈   남구5호점,   커피빈, 부산시   남구 29길  8
b87c873a-8730-45d9-bfc5-946535705609,  메가커피  성동구9호점,  메가커피, 서울시  성동구 67길 63
4ea24588-41d0-489d-ab94-0a2acf92608c,  스타벅스  하동군6호점,  스타벅스, 강원도  하동군 73길 83
88c3b965-4902-4df8-afaa-4d16a42556e9,  스타벅스   북구8호점,  스타벅스, 대전시   북구 69길 89
11822368-3434-4f9c-a440-90467a790ac0,   커피빈  해남군5호점,   커피빈,경상북도  해남군 35길 34
0671e9cf-b1e5-4bde-bd30-f62517c2ee0b,투썸플레이스  파주시9호점,투썸플레이스, 경기도  파주시 63길 97
4883814b-3d16-4cb1-9419-3ece1cea6b41,   커피빈  은평구8호점,   커피빈, 서울시  은평구 37로 74
e6be753e-e381-4dbb-827f-ee49d6eb6889,투썸플레이스  합천군7호점,투썸플레이스, 강원도  합천군  5길 57
