Id,OrderAt,StoreId,UserId
ab2e716f-7614-455d-964d-f56a48eb8ba7,2023-03-26 13:37:31,528163d5-06ea-4798-b971-a2b7ebf6881c,27b5654f-1223-4ca5-8c14-d57b122824ae
ea521e0c-d91a-4e84-b6b8-d8b6fc222bfb,2023-05-14 12:38:35,f0e4600f-c28d-4224-8c49-14efeec9be6a,a4ab9e48-13bf-4421-94d7-880da445a50d
763853ca-bb27-411a-bd17-77aed6f9af5a,2023-09-09 20:37:55,143ee9b6-e2b6-4759-a1fd-fcadfd2315ab,f6d589f9-9e7d-4c0b-a0b9-47385ae2a240
cb650c36-6634-4063-93e4-625fdec9b775,2023-01-11 01:12:07,e80baa62-8196-4881-aa7e-9fcdae2476fd,7152df8d-a244-498d-a8b5-1a58b28c6e2d
8b491d9f-fbe2-4966-8621-d9305cd11774,2023-05-08 19:39:23,1c794b56-9ada-421b-92d6-a675e87c5e14,9fdf25de-1696-4e9d-88dc-a5b57815e317
0b55630d-5a2e-4586-946f-99b5749742bd,2023-02-21 03:14:58,28a9a712-95a8-48a7-9699-27d92698ebc6,ba972b03-abfc-4ce8-863c-c68ce23061f9
d9d1575c-1b1d-45be-b4c3-892566e16b0d,2023-10-09 20:10:29,7951a2e8-5384-4132-8d70-0d027f976597,1c91f8ec-4c68-40eb-afc6-a4bd6f248709
f72b58fc-03c7-4a2d-84d5-5e2b8d91c005,2023-06-29 19:20:14,cf8233e8-3577-4f5f-a7c1-ef40730b5fdc,d1a376d8-492b-46f5-bbf8-f5e88ac85443
5a588467-f6c8-43d8-9091-6c0e545867f2,2023-03-20 05:31:18,b2929807-7602-47ef-b668-921062225a6c,dd7ef5aa-ff80-4823-b63a-c5e9d4bf9213
cc0647fe-68dd-4f7e-b4b9-489ba0ae51b4,2023-11-29 15:20:53,f00d1de2-0600-4f88-8a1e-48df53c20fce,fb5043d3-179f-40ea-aaac-72dfaaf9ed43
84c19fb9-88f1-4acc-9ef6-deb5153d1dfa,2023-09-28 00:32:13,d0ff0e2b-8404-4ba3-ab87-c0cba4d077cf,d0c77716-8541-4cfb-83ac-cf0380855a14
f564ec71-f143-4625-bf8a-f83c80fbcbef,2023-07-20 11:02:44,c66e4640-e5e0-467f-91a5-64a924878a72,559134f8-71a7-4c99-a679-45c4c3b35ea5
b654900f-9854-4f50-99a9-a1e955fdfeda,2023-02-13 07:27:21,23baa0d1-4e50-4b22-a048-d84d7cd62160,6f83035d-49eb-4303-b747-b8e9592d1338
d2cb5335-50f6-44f6-bbce-a042758a1537,2023-06-05 14:09:30,3a7566d7-ff3b-4698-b850-727c1374a7ea,a0534612-6f5a-403e-8c06-31e4f6885640
1d544dee-6ec2-4a1c-addb-2cc784e876db,2023-08-13 18:57:13,9f8abf4c-343a-4c48-b7fe-d868409fbd86,3b7079a6-117d-4680-a20d-7c89cd37d648
9fa15dff-b984-41a1-9817-88a325a981f1,2023-07-20 02:21:39,fadcc8b0-3e9c-476c-9528-a9504b920391,25bbe224-3043-4c42-b680-57aaf30bf4f8
afe6fae4-3e23-4e37-b038-7c0082931b38,2023-08-13 05:37:43,dbc2c824-a3a6-4575-ba87-42491f717357,3f61de89-a48e-494c-91e7-15508812a9fd
577b150f-bdda-474e-af3d-3b995f035fb3,2023-01-04 21:02:42,f29ccba7-8f3c-4a7e-8b70-cc057ffa4d43,47309b75-e597-4518-a3b7-48ec65282031
a5397e42-6c89-4a84-bac7-ee209acb0f83,2023-05-06 19:03:52,ad646819-bb2d-4973-8b7d-075bb597d6a9,f3a87444-b5d7-434e-b693-f636a91fa613
77ac6593-c35b-47c1-9da7-487fd58142e5,2023-09-10 13:51:46,c66e4640-e5e0-467f-91a5-64a924878a72,f62f9b68-2524-4852-a439-91d559a5141d
754791c2-c690-4424-8b35-7ee936087397,2023-02-03 23:48:10,212f32c7-d1d1-49a9-b702-0833e3acd959,5152a69e-0dca-4366-b99b-6e7895befadf
2aa435d8-2180-492b-aa83-74bd3c4619ad,2023-11-29 00:37:21,dbc2c824-a3a6-4575-ba87-42491f717357,dad60eda-f631-414e-9918-9e2c6050c0ff
bf51d699-9db9-4b2e-a41c-b34bc9bc7355,2023-07-26 11:17:48,e39f9e1e-62e3-4d43-beb3-65302512f9f6,2504980f-f8ec-431c-8231-04bbe2b2a07e
31972fdf-5052-41c0-852c-7ee9839aa108,2023-05-07 17:58:42,a1ff27e3-4f42-42d5-bb60-73cc6eef5f3e,ac575f3c-6ca8-42d3-81f1-1ab4e7142f10
0b93ffc9-1fec-45d6-99c3-7ea0a0d0ad20,2023-09-28 03:49:00,3a7566d7-ff3b-4698-b850-727c1374a7ea,25ba54ae-377d-4f66-b7c8-3b91e275cf87
92cc70fd-8ffc-49ac-9e10-6bb7f29c8b17,2023-07-22 14:25:19,45bd648a-420d-4e77-aa04-fd103b501aec,ebb4e883-38e6-4051-864b-da4ec785cb1e
097b02b2-1f3c-47c5-b248-b80c0909fb70,2023-01-29 03:24:02,213d4186-b22c-4e9f-935f-28c6d53617e8,55401cc0-0577-49b6-912d-06a41b6a2b6c
f4ba6fc2-cd62-45da-a4ad-77456f6d8af0,2023-05-15 11:32:39,068399c0-16fb-4b21-97f1-f472f5c99baf,837846b6-cfe1-4254-ae18-c540c268cb41
46756e75-1d38-4093-b1e7-e52b9e82c81f,2023-11-05 17:14:09,69c3c9f0-f9b6-4b96-b16d-16e31d8d6284,6fb28c38-b007-40fa-865e-8123459e4c66
